Exp,Site,Hole,Core,Type,Sect,Top depth CSF-A (m),Bottom depth CSF-A (m),Top depth CSF-B (m),Bottom depth CSF-B (m),Top depth CCSF-379-U1533-ABCD-20191030 (m),Bottom depth CCSF-379-U1533-ABCD-20191030 (m),Element name,Element symbol,Concentration,Wavelength (nm),Excel filename,ICP file filename,Raw data filename,Timestamp (UTC),Text ID,Test No.,Sample comments,Test comments,Result comments
379,U1533,B,5,H,2,56.95,57.000,56.836,56.884,56.950,57.000,Calcium,Ca (mM),14.44,317.933,,,,2019-03-03 16:06:37,LIQ9766761,113299111,20uL HNO3,,
379,U1533,B,5,H,2,56.95,57.000,56.836,56.884,56.950,57.000,Calcium,Ca (mM),14.36,318.127,,,,2019-03-03 16:06:37,LIQ9766761,113299111,20uL HNO3,,
379,U1533,B,5,H,2,56.95,57.000,56.836,56.884,56.950,57.000,Iron,Fe (µM),4,238.204,,,,2019-03-03 16:06:37,LIQ9766761,113299111,20uL HNO3,,
379,U1533,B,5,H,2,56.95,57.000,56.836,56.884,56.950,57.000,Iron,Fe (µM),rejected,239.563,,,,2019-03-03 16:06:37,LIQ9766761,113299111,20uL HNO3,,
379,U1533,B,5,H,2,56.95,57.000,56.836,56.884,56.950,57.000,Iron,Fe (µM),3.51,259.94,,,,2019-03-03 16:06:37,LIQ9766761,113299111,20uL HNO3,,
379,U1533,B,5,H,2,56.95,57.000,56.836,56.884,56.950,57.000,Potassium,K (mM),8.82,766.491,,,,2019-03-03 16:06:37,LIQ9766761,113299111,20uL HNO3,,
379,U1533,B,5,H,2,56.95,57.000,56.836,56.884,56.950,57.000,Potassium,K (mM),8.44,769.897,,,,2019-03-03 16:06:37,LIQ9766761,113299111,20uL HNO3,,
379,U1533,B,5,H,2,56.95,57.000,56.836,56.884,56.950,57.000,Lithium,Li (µM),70.84,670.783,,,,2019-03-03 16:06:37,LIQ9766761,113299111,20uL HNO3,,
379,U1533,B,5,H,2,56.95,57.000,56.836,56.884,56.950,57.000,Magnesium,Mg (mM),49.92,202.582,,,,2019-03-03 16:06:37,LIQ9766761,113299111,20uL HNO3,,
379,U1533,B,5,H,2,56.95,57.000,56.836,56.884,56.950,57.000,Magnesium,Mg (mM),48.8,277.983,,,,2019-03-03 16:06:37,LIQ9766761,113299111,20uL HNO3,,
379,U1533,B,5,H,2,56.95,57.000,56.836,56.884,56.950,57.000,Magnesium,Mg (mM),48.65,279.078,,,,2019-03-03 16:06:37,LIQ9766761,113299111,20uL HNO3,,
379,U1533,B,5,H,2,56.95,57.000,56.836,56.884,56.950,57.000,Manganese,Mn (µM),111.69,257.61,,,,2019-03-03 16:06:37,LIQ9766761,113299111,20uL HNO3,,
379,U1533,B,5,H,2,56.95,57.000,56.836,56.884,56.950,57.000,Manganese,Mn (µM),110.75,259.372,,,,2019-03-03 16:06:37,LIQ9766761,113299111,20uL HNO3,,
379,U1533,B,5,H,2,56.95,57.000,56.836,56.884,56.950,57.000,Sodium,Na (mM),457.73,330.298,,,,2019-03-03 16:06:37,LIQ9766761,113299111,20uL HNO3,,
379,U1533,B,5,H,2,56.95,57.000,56.836,56.884,56.950,57.000,Sodium,Na (mM),459.58,589.592,,,,2019-03-03 16:06:37,LIQ9766761,113299111,20uL HNO3,,
379,U1533,B,5,H,2,56.95,57.000,56.836,56.884,56.950,57.000,Phosphorus,P (µM),rejected,213.618,,,,2019-03-03 16:06:37,LIQ9766761,113299111,20uL HNO3,,
379,U1533,B,5,H,2,56.95,57.000,56.836,56.884,56.950,57.000,Sulfur,S (mM),23.18,182.562,,,,2019-03-03 16:06:37,LIQ9766761,113299111,20uL HNO3,,
379,U1533,B,5,H,2,56.95,57.000,56.836,56.884,56.950,57.000,Silicon,Si (µM),704.51,221.667,,,,2019-03-03 16:06:37,LIQ9766761,113299111,20uL HNO3,,
379,U1533,B,5,H,2,56.95,57.000,56.836,56.884,56.950,57.000,Silicon,Si (µM),693.65,251.611,,,,2019-03-03 16:06:37,LIQ9766761,113299111,20uL HNO3,,
379,U1533,B,5,H,2,56.95,57.000,56.836,56.884,56.950,57.000,Silicon,Si (µM),695.62,288.158,,,,2019-03-03 16:06:37,LIQ9766761,113299111,20uL HNO3,,
379,U1533,B,5,H,2,56.95,57.000,56.836,56.884,56.950,57.000,Strontium,Sr (µM),91.89,407.771,,,,2019-03-03 16:06:37,LIQ9766761,113299111,20uL HNO3,,
379,U1533,B,5,H,2,56.95,57.000,56.836,56.884,56.950,57.000,Strontium,Sr (µM),93.24,421.552,,,,2019-03-03 16:06:37,LIQ9766761,113299111,20uL HNO3,,
379,U1533,B,5,H,2,56.95,57.000,56.836,56.884,56.950,57.000,Strontium,Sr (µM),90.15,460.733,,,,2019-03-03 16:06:37,LIQ9766761,113299111,20uL HNO3,,
379,U1533,B,5,H,5,61.36,61.410,61.076,61.124,61.360,61.410,Boron,B (mM),404.41,249.678,,,,2019-03-03 15:27:27,LIQ9766851,113298761,20uL HNO3,,
379,U1533,B,5,H,5,61.36,61.410,61.076,61.124,61.360,61.410,Boron,B (mM),407.66,249.772,,,,2019-03-03 15:27:27,LIQ9766851,113298761,20uL HNO3,,
379,U1533,B,5,H,5,61.36,61.410,61.076,61.124,61.360,61.410,Barium,Ba (µM),0.62,230.424,,,,2019-03-03 15:27:27,LIQ9766851,113298761,20uL HNO3,,
379,U1533,B,5,H,5,61.36,61.410,61.076,61.124,61.360,61.410,Barium,Ba (µM),1.09,455.403,,,,2019-03-03 15:27:27,LIQ9766851,113298761,20uL HNO3,,
379,U1533,B,5,H,5,61.36,61.410,61.076,61.124,61.360,61.410,Calcium,Ca (mM),14.49,315.887,,,,2019-03-03 15:27:27,LIQ9766851,113298761,20uL HNO3,,
379,U1533,B,5,H,5,61.36,61.410,61.076,61.124,61.360,61.410,Calcium,Ca (mM),14.67,317.933,,,,2019-03-03 15:27:27,LIQ9766851,113298761,20uL HNO3,,
379,U1533,B,5,H,5,61.36,61.410,61.076,61.124,61.360,61.410,Calcium,Ca (mM),14.54,318.127,,,,2019-03-03 15:27:27,LIQ9766851,113298761,20uL HNO3,,
379,U1533,B,5,H,5,61.36,61.410,61.076,61.124,61.360,61.410,Iron,Fe (µM),9.46,238.204,,,,2019-03-03 15:27:27,LIQ9766851,113298761,20uL HNO3,,
379,U1533,B,5,H,5,61.36,61.410,61.076,61.124,61.360,61.410,Iron,Fe (µM),9.48,239.563,,,,2019-03-03 15:27:27,LIQ9766851,113298761,20uL HNO3,,
379,U1533,B,5,H,5,61.36,61.410,61.076,61.124,61.360,61.410,Iron,Fe (µM),9.19,259.94,,,,2019-03-03 15:27:27,LIQ9766851,113298761,20uL HNO3,,
379,U1533,B,5,H,5,61.36,61.410,61.076,61.124,61.360,61.410,Potassium,K (mM),8.64,766.491,,,,2019-03-03 15:27:27,LIQ9766851,113298761,20uL HNO3,,
379,U1533,B,5,H,5,61.36,61.410,61.076,61.124,61.360,61.410,Potassium,K (mM),8.26,769.897,,,,2019-03-03 15:27:27,LIQ9766851,113298761,20uL HNO3,,
379,U1533,B,5,H,5,61.36,61.410,61.076,61.124,61.360,61.410,Lithium,Li (µM),76.52,670.783,,,,2019-03-03 15:27:27,LIQ9766851,113298761,20uL HNO3,,
379,U1533,B,5,H,5,61.36,61.410,61.076,61.124,61.360,61.410,Magnesium,Mg (mM),49.07,202.582,,,,2019-03-03 15:27:27,LIQ9766851,113298761,20uL HNO3,,
379,U1533,B,5,H,5,61.36,61.410,61.076,61.124,61.360,61.410,Magnesium,Mg (mM),48.41,277.983,,,,2019-03-03 15:27:27,LIQ9766851,113298761,20uL HNO3,,
379,U1533,B,5,H,5,61.36,61.410,61.076,61.124,61.360,61.410,Magnesium,Mg (mM),48.87,279.078,,,,2019-03-03 15:27:27,LIQ9766851,113298761,20uL HNO3,,
379,U1533,B,5,H,5,61.36,61.410,61.076,61.124,61.360,61.410,Manganese,Mn (µM),107.83,257.61,,,,2019-03-03 15:27:27,LIQ9766851,113298761,20uL HNO3,,
379,U1533,B,5,H,5,61.36,61.410,61.076,61.124,61.360,61.410,Manganese,Mn (µM),105.78,259.372,,,,2019-03-03 15:27:27,LIQ9766851,113298761,20uL HNO3,,
379,U1533,B,5,H,5,61.36,61.410,61.076,61.124,61.360,61.410,Sodium,Na (mM),453.35,330.298,,,,2019-03-03 15:27:27,LIQ9766851,113298761,20uL HNO3,,
379,U1533,B,5,H,5,61.36,61.410,61.076,61.124,61.360,61.410,Sodium,Na (mM),454.54,589.592,,,,2019-03-03 15:27:27,LIQ9766851,113298761,20uL HNO3,,
379,U1533,B,5,H,5,61.36,61.410,61.076,61.124,61.360,61.410,Phosphorus,P (µM),rejected,213.618,,,,2019-03-03 15:27:27,LIQ9766851,113298761,20uL HNO3,,
379,U1533,B,5,H,5,61.36,61.410,61.076,61.124,61.360,61.410,Sulfur,S (mM),22.61,182.562,,,,2019-03-03 15:27:27,LIQ9766851,113298761,20uL HNO3,,
379,U1533,B,5,H,5,61.36,61.410,61.076,61.124,61.360,61.410,Silicon,Si (µM),737.12,221.667,,,,2019-03-03 15:27:27,LIQ9766851,113298761,20uL HNO3,,
379,U1533,B,5,H,5,61.36,61.410,61.076,61.124,61.360,61.410,Silicon,Si (µM),740.04,251.611,,,,2019-03-03 15:27:27,LIQ9766851,113298761,20uL HNO3,,
379,U1533,B,5,H,5,61.36,61.410,61.076,61.124,61.360,61.410,Silicon,Si (µM),739.17,288.158,,,,2019-03-03 15:27:27,LIQ9766851,113298761,20uL HNO3,,
379,U1533,B,5,H,5,61.36,61.410,61.076,61.124,61.360,61.410,Strontium,Sr (µM),90.34,407.771,,,,2019-03-03 15:27:27,LIQ9766851,113298761,20uL HNO3,,
379,U1533,B,5,H,5,61.36,61.410,61.076,61.124,61.360,61.410,Strontium,Sr (µM),93.03,421.552,,,,2019-03-03 15:27:27,LIQ9766851,113298761,20uL HNO3,,
379,U1533,B,5,H,5,61.36,61.410,61.076,61.124,61.360,61.410,Strontium,Sr (µM),89.94,460.733,,,,2019-03-03 15:27:27,LIQ9766851,113298761,20uL HNO3,,
379,U1533,B,6,H,2,66.37,66.420,66.268,66.316,66.370,66.420,Boron,B (mM),440.13,249.678,,,,2019-03-03 16:01:14,LIQ9767341,113299041,20uL HNO3,,
379,U1533,B,6,H,2,66.37,66.420,66.268,66.316,66.370,66.420,Boron,B (mM),443.52,249.772,,,,2019-03-03 16:01:14,LIQ9767341,113299041,20uL HNO3,,
379,U1533,B,6,H,2,66.37,66.420,66.268,66.316,66.370,66.420,Barium,Ba (µM),0.38,230.424,,,,2019-03-03 16:01:14,LIQ9767341,113299041,20uL HNO3,,
379,U1533,B,6,H,2,66.37,66.420,66.268,66.316,66.370,66.420,Barium,Ba (µM),0.82,455.403,,,,2019-03-03 16:01:14,LIQ9767341,113299041,20uL HNO3,,
379,U1533,B,6,H,2,66.37,66.420,66.268,66.316,66.370,66.420,Calcium,Ca (mM),14.99,315.887,,,,2019-03-03 16:01:14,LIQ9767341,113299041,20uL HNO3,,
379,U1533,B,6,H,2,66.37,66.420,66.268,66.316,66.370,66.420,Calcium,Ca (mM),15.15,317.933,,,,2019-03-03 16:01:14,LIQ9767341,113299041,20uL HNO3,,
379,U1533,B,6,H,2,66.37,66.420,66.268,66.316,66.370,66.420,Calcium,Ca (mM),15.14,318.127,,,,2019-03-03 16:01:14,LIQ9767341,113299041,20uL HNO3,,
379,U1533,B,6,H,2,66.37,66.420,66.268,66.316,66.370,66.420,Iron,Fe (µM),11.71,238.204,,,,2019-03-03 16:01:14,LIQ9767341,113299041,20uL HNO3,,
379,U1533,B,6,H,2,66.37,66.420,66.268,66.316,66.370,66.420,Iron,Fe (µM),11.14,239.563,,,,2019-03-03 16:01:14,LIQ9767341,113299041,20uL HNO3,,
379,U1533,B,6,H,2,66.37,66.420,66.268,66.316,66.370,66.420,Iron,Fe (µM),11.13,259.94,,,,2019-03-03 16:01:14,LIQ9767341,113299041,20uL HNO3,,
379,U1533,B,6,H,2,66.37,66.420,66.268,66.316,66.370,66.420,Potassium,K (mM),8.77,766.491,,,,2019-03-03 16:01:14,LIQ9767341,113299041,20uL HNO3,,
379,U1533,B,6,H,2,66.37,66.420,66.268,66.316,66.370,66.420,Potassium,K (mM),8.37,769.897,,,,2019-03-03 16:01:14,LIQ9767341,113299041,20uL HNO3,,
379,U1533,B,6,H,2,66.37,66.420,66.268,66.316,66.370,66.420,Lithium,Li (µM),85.63,670.783,,,,2019-03-03 16:01:14,LIQ9767341,113299041,20uL HNO3,,
379,U1533,B,6,H,2,66.37,66.420,66.268,66.316,66.370,66.420,Magnesium,Mg (mM),49.56,202.582,,,,2019-03-03 16:01:14,LIQ9767341,113299041,20uL HNO3,,
379,U1533,B,6,H,2,66.37,66.420,66.268,66.316,66.370,66.420,Magnesium,Mg (mM),48.27,277.983,,,,2019-03-03 16:01:14,LIQ9767341,113299041,20uL HNO3,,
379,U1533,B,6,H,2,66.37,66.420,66.268,66.316,66.370,66.420,Magnesium,Mg (mM),48.28,279.078,,,,2019-03-03 16:01:14,LIQ9767341,113299041,20uL HNO3,,
379,U1533,B,6,H,2,66.37,66.420,66.268,66.316,66.370,66.420,Manganese,Mn (µM),103.23,257.61,,,,2019-03-03 16:01:14,LIQ9767341,113299041,20uL HNO3,,
379,U1533,B,6,H,2,66.37,66.420,66.268,66.316,66.370,66.420,Manganese,Mn (µM),103.56,259.372,,,,2019-03-03 16:01:14,LIQ9767341,113299041,20uL HNO3,,
379,U1533,B,6,H,2,66.37,66.420,66.268,66.316,66.370,66.420,Sodium,Na (mM),454.7,330.298,,,,2019-03-03 16:01:14,LIQ9767341,113299041,20uL HNO3,,
379,U1533,B,6,H,2,66.37,66.420,66.268,66.316,66.370,66.420,Sodium,Na (mM),457.62,589.592,,,,2019-03-03 16:01:14,LIQ9767341,113299041,20uL HNO3,,
379,U1533,B,6,H,2,66.37,66.420,66.268,66.316,66.370,66.420,Phosphorus,P (µM),rejected,213.618,,,,2019-03-03 16:01:14,LIQ9767341,113299041,20uL HNO3,,
379,U1533,B,6,H,2,66.37,66.420,66.268,66.316,66.370,66.420,Sulfur,S (mM),22.43,182.562,,,,2019-03-03 16:01:14,LIQ9767341,113299041,20uL HNO3,,
379,U1533,B,6,H,2,66.37,66.420,66.268,66.316,66.370,66.420,Silicon,Si (µM),740.03,221.667,,,,2019-03-03 16:01:14,LIQ9767341,113299041,20uL HNO3,,
379,U1533,B,6,H,2,66.37,66.420,66.268,66.316,66.370,66.420,Silicon,Si (µM),734.98,251.611,,,,2019-03-03 16:01:14,LIQ9767341,113299041,20uL HNO3,,
379,U1533,B,6,H,2,66.37,66.420,66.268,66.316,66.370,66.420,Silicon,Si (µM),734.05,288.158,,,,2019-03-03 16:01:14,LIQ9767341,113299041,20uL HNO3,,
379,U1533,B,6,H,2,66.37,66.420,66.268,66.316,66.370,66.420,Strontium,Sr (µM),91.74,407.771,,,,2019-03-03 16:01:14,LIQ9767341,113299041,20uL HNO3,,
379,U1533,B,6,H,2,66.37,66.420,66.268,66.316,66.370,66.420,Strontium,Sr (µM),95.7,421.552,,,,2019-03-03 16:01:14,LIQ9767341,113299041,20uL HNO3,,
379,U1533,B,6,H,2,66.37,66.420,66.268,66.316,66.370,66.420,Strontium,Sr (µM),92.54,460.733,,,,2019-03-03 16:01:14,LIQ9767341,113299041,20uL HNO3,,
379,U1533,B,6,H,5,70.79,70.840,70.531,70.579,70.790,70.840,Boron,B (mM),424.42,249.678,,,,2019-03-03 15:33:14,LIQ9767431,113298851,20uL HNO3,,
379,U1533,B,6,H,5,70.79,70.840,70.531,70.579,70.790,70.840,Boron,B (mM),427.38,249.772,,,,2019-03-03 15:33:14,LIQ9767431,113298851,20uL HNO3,,
379,U1533,B,6,H,5,70.79,70.840,70.531,70.579,70.790,70.840,Barium,Ba (µM),0.44,230.424,,,,2019-03-03 15:33:14,LIQ9767431,113298851,20uL HNO3,,
379,U1533,B,6,H,5,70.79,70.840,70.531,70.579,70.790,70.840,Barium,Ba (µM),0.92,455.403,,,,2019-03-03 15:33:14,LIQ9767431,113298851,20uL HNO3,,
379,U1533,B,6,H,5,70.79,70.840,70.531,70.579,70.790,70.840,Calcium,Ca (mM),15.29,315.887,,,,2019-03-03 15:33:14,LIQ9767431,113298851,20uL HNO3,,
379,U1533,B,6,H,5,70.79,70.840,70.531,70.579,70.790,70.840,Calcium,Ca (mM),15.42,317.933,,,,2019-03-03 15:33:14,LIQ9767431,113298851,20uL HNO3,,
379,U1533,B,6,H,5,70.79,70.840,70.531,70.579,70.790,70.840,Calcium,Ca (mM),15.36,318.127,,,,2019-03-03 15:33:14,LIQ9767431,113298851,20uL HNO3,,
379,U1533,B,6,H,5,70.79,70.840,70.531,70.579,70.790,70.840,Iron,Fe (µM),12.34,238.204,,,,2019-03-03 15:33:14,LIQ9767431,113298851,20uL HNO3,,
379,U1533,B,6,H,5,70.79,70.840,70.531,70.579,70.790,70.840,Iron,Fe (µM),12.32,239.563,,,,2019-03-03 15:33:14,LIQ9767431,113298851,20uL HNO3,,
379,U1533,B,6,H,5,70.79,70.840,70.531,70.579,70.790,70.840,Iron,Fe (µM),12.06,259.94,,,,2019-03-03 15:33:14,LIQ9767431,113298851,20uL HNO3,,
379,U1533,B,6,H,5,70.79,70.840,70.531,70.579,70.790,70.840,Potassium,K (mM),8.53,766.491,,,,2019-03-03 15:33:14,LIQ9767431,113298851,20uL HNO3,,
379,U1533,B,6,H,5,70.79,70.840,70.531,70.579,70.790,70.840,Potassium,K (mM),8.14,769.897,,,,2019-03-03 15:33:14,LIQ9767431,113298851,20uL HNO3,,
379,U1533,B,6,H,5,70.79,70.840,70.531,70.579,70.790,70.840,Lithium,Li (µM),93.91,670.783,,,,2019-03-03 15:33:14,LIQ9767431,113298851,20uL HNO3,,
379,U1533,B,6,H,5,70.79,70.840,70.531,70.579,70.790,70.840,Magnesium,Mg (mM),50.53,202.582,,,,2019-03-03 15:33:14,LIQ9767431,113298851,20uL HNO3,,
379,U1533,B,6,H,5,70.79,70.840,70.531,70.579,70.790,70.840,Magnesium,Mg (mM),49.43,277.983,,,,2019-03-03 15:33:14,LIQ9767431,113298851,20uL HNO3,,
379,U1533,B,6,H,5,70.79,70.840,70.531,70.579,70.790,70.840,Magnesium,Mg (mM),48.77,279.078,,,,2019-03-03 15:33:14,LIQ9767431,113298851,20uL HNO3,,
379,U1533,B,6,H,5,70.79,70.840,70.531,70.579,70.790,70.840,Manganese,Mn (µM),94.6,257.61,,,,2019-03-03 15:33:14,LIQ9767431,113298851,20uL HNO3,,
379,U1533,B,6,H,5,70.79,70.840,70.531,70.579,70.790,70.840,Manganese,Mn (µM),93.14,259.372,,,,2019-03-03 15:33:14,LIQ9767431,113298851,20uL HNO3,,
379,U1533,B,6,H,5,70.79,70.840,70.531,70.579,70.790,70.840,Sodium,Na (mM),460.77,330.298,,,,2019-03-03 15:33:14,LIQ9767431,113298851,20uL HNO3,,
379,U1533,B,6,H,5,70.79,70.840,70.531,70.579,70.790,70.840,Sodium,Na (mM),458.48,589.592,,,,2019-03-03 15:33:14,LIQ9767431,113298851,20uL HNO3,,
379,U1533,B,6,H,5,70.79,70.840,70.531,70.579,70.790,70.840,Phosphorus,P (µM),rejected,213.618,,,,2019-03-03 15:33:14,LIQ9767431,113298851,20uL HNO3,,
379,U1533,B,6,H,5,70.79,70.840,70.531,70.579,70.790,70.840,Sulfur,S (mM),22.14,182.562,,,,2019-03-03 15:33:14,LIQ9767431,113298851,20uL HNO3,,
379,U1533,B,6,H,5,70.79,70.840,70.531,70.579,70.790,70.840,Silicon,Si (µM),760.99,221.667,,,,2019-03-03 15:33:14,LIQ9767431,113298851,20uL HNO3,,
379,U1533,B,6,H,5,70.79,70.840,70.531,70.579,70.790,70.840,Silicon,Si (µM),756.12,251.611,,,,2019-03-03 15:33:14,LIQ9767431,113298851,20uL HNO3,,
379,U1533,B,6,H,5,70.79,70.840,70.531,70.579,70.790,70.840,Silicon,Si (µM),754.18,288.158,,,,2019-03-03 15:33:14,LIQ9767431,113298851,20uL HNO3,,
379,U1533,B,6,H,5,70.79,70.840,70.531,70.579,70.790,70.840,Strontium,Sr (µM),93.28,407.771,,,,2019-03-03 15:33:14,LIQ9767431,113298851,20uL HNO3,,
379,U1533,B,6,H,5,70.79,70.840,70.531,70.579,70.790,70.840,Strontium,Sr (µM),95.98,421.552,,,,2019-03-03 15:33:14,LIQ9767431,113298851,20uL HNO3,,
379,U1533,B,6,H,5,70.79,70.840,70.531,70.579,70.790,70.840,Strontium,Sr (µM),93.06,460.733,,,,2019-03-03 15:33:14,LIQ9767431,113298851,20uL HNO3,,
379,U1533,B,7,H,2,75.91,75.960,75.792,75.840,75.910,75.960,Boron,B (mM),359.89,249.678,,,,2019-03-03 15:56:41,LIQ9767921,113299001,20uL HNO3,,
379,U1533,B,7,H,2,75.91,75.960,75.792,75.840,75.910,75.960,Boron,B (mM),361.7,249.772,,,,2019-03-03 15:56:41,LIQ9767921,113299001,20uL HNO3,,
379,U1533,B,7,H,2,75.91,75.960,75.792,75.840,75.910,75.960,Barium,Ba (µM),0.48,230.424,,,,2019-03-03 15:56:41,LIQ9767921,113299001,20uL HNO3,,
379,U1533,B,7,H,2,75.91,75.960,75.792,75.840,75.910,75.960,Barium,Ba (µM),0.95,455.403,,,,2019-03-03 15:56:41,LIQ9767921,113299001,20uL HNO3,,
379,U1533,B,7,H,2,75.91,75.960,75.792,75.840,75.910,75.960,Calcium,Ca (mM),15.49,315.887,,,,2019-03-03 15:56:41,LIQ9767921,113299001,20uL HNO3,,
379,U1533,B,7,H,2,75.91,75.960,75.792,75.840,75.910,75.960,Calcium,Ca (mM),15.58,317.933,,,,2019-03-03 15:56:41,LIQ9767921,113299001,20uL HNO3,,
379,U1533,B,7,H,2,75.91,75.960,75.792,75.840,75.910,75.960,Calcium,Ca (mM),15.52,318.127,,,,2019-03-03 15:56:41,LIQ9767921,113299001,20uL HNO3,,
379,U1533,B,7,H,2,75.91,75.960,75.792,75.840,75.910,75.960,Iron,Fe (µM),1.54,238.204,,,,2019-03-03 15:56:41,LIQ9767921,113299001,20uL HNO3,,
379,U1533,B,7,H,2,75.91,75.960,75.792,75.840,75.910,75.960,Iron,Fe (µM),rejected,239.563,,,,2019-03-03 15:56:41,LIQ9767921,113299001,20uL HNO3,,
379,U1533,B,7,H,2,75.91,75.960,75.792,75.840,75.910,75.960,Iron,Fe (µM),rejected,259.94,,,,2019-03-03 15:56:41,LIQ9767921,113299001,20uL HNO3,,
379,U1533,B,7,H,2,75.91,75.960,75.792,75.840,75.910,75.960,Potassium,K (mM),8.54,766.491,,,,2019-03-03 15:56:41,LIQ9767921,113299001,20uL HNO3,,
379,U1533,B,7,H,2,75.91,75.960,75.792,75.840,75.910,75.960,Potassium,K (mM),8.14,769.897,,,,2019-03-03 15:56:41,LIQ9767921,113299001,20uL HNO3,,
379,U1533,B,7,H,2,75.91,75.960,75.792,75.840,75.910,75.960,Lithium,Li (µM),100.21,670.783,,,,2019-03-03 15:56:41,LIQ9767921,113299001,20uL HNO3,,
379,U1533,B,7,H,2,75.91,75.960,75.792,75.840,75.910,75.960,Magnesium,Mg (mM),49.33,202.582,,,,2019-03-03 15:56:41,LIQ9767921,113299001,20uL HNO3,,
379,U1533,B,7,H,2,75.91,75.960,75.792,75.840,75.910,75.960,Magnesium,Mg (mM),48.04,277.983,,,,2019-03-03 15:56:41,LIQ9767921,113299001,20uL HNO3,,
379,U1533,B,7,H,2,75.91,75.960,75.792,75.840,75.910,75.960,Magnesium,Mg (mM),47.52,279.078,,,,2019-03-03 15:56:41,LIQ9767921,113299001,20uL HNO3,,
379,U1533,B,7,H,2,75.91,75.960,75.792,75.840,75.910,75.960,Manganese,Mn (µM),79.02,257.61,,,,2019-03-03 15:56:41,LIQ9767921,113299001,20uL HNO3,,
379,U1533,B,7,H,2,75.91,75.960,75.792,75.840,75.910,75.960,Manganese,Mn (µM),78.13,259.372,,,,2019-03-03 15:56:41,LIQ9767921,113299001,20uL HNO3,,
379,U1533,B,7,H,2,75.91,75.960,75.792,75.840,75.910,75.960,Sodium,Na (mM),459.91,330.298,,,,2019-03-03 15:56:41,LIQ9767921,113299001,20uL HNO3,,
379,U1533,B,7,H,2,75.91,75.960,75.792,75.840,75.910,75.960,Sodium,Na (mM),454.64,589.592,,,,2019-03-03 15:56:41,LIQ9767921,113299001,20uL HNO3,,
379,U1533,B,7,H,2,75.91,75.960,75.792,75.840,75.910,75.960,Phosphorus,P (µM),rejected,213.618,,,,2019-03-03 15:56:41,LIQ9767921,113299001,20uL HNO3,,
379,U1533,B,7,H,2,75.91,75.960,75.792,75.840,75.910,75.960,Sulfur,S (mM),21.67,182.562,,,,2019-03-03 15:56:41,LIQ9767921,113299001,20uL HNO3,,
379,U1533,B,7,H,2,75.91,75.960,75.792,75.840,75.910,75.960,Silicon,Si (µM),711.29,221.667,,,,2019-03-03 15:56:41,LIQ9767921,113299001,20uL HNO3,,
379,U1533,B,7,H,2,75.91,75.960,75.792,75.840,75.910,75.960,Silicon,Si (µM),713.92,251.611,,,,2019-03-03 15:56:41,LIQ9767921,113299001,20uL HNO3,,
379,U1533,B,7,H,2,75.91,75.960,75.792,75.840,75.910,75.960,Silicon,Si (µM),715.58,288.158,,,,2019-03-03 15:56:41,LIQ9767921,113299001,20uL HNO3,,
379,U1533,B,7,H,2,75.91,75.960,75.792,75.840,75.910,75.960,Strontium,Sr (µM),92.2,407.771,,,,2019-03-03 15:56:41,LIQ9767921,113299001,20uL HNO3,,
379,U1533,B,7,H,2,75.91,75.960,75.792,75.840,75.910,75.960,Strontium,Sr (µM),95.75,421.552,,,,2019-03-03 15:56:41,LIQ9767921,113299001,20uL HNO3,,
379,U1533,B,7,H,2,75.91,75.960,75.792,75.840,75.910,75.960,Strontium,Sr (µM),94.2,460.733,,,,2019-03-03 15:56:41,LIQ9767921,113299001,20uL HNO3,,
379,U1533,B,7,H,5,80.33,80.380,80.034,80.082,80.330,80.380,Boron,B (mM),391.12,249.678,,,,2019-03-03 15:29:30,LIQ9768011,113298791,20uL HNO3,,
379,U1533,B,7,H,5,80.33,80.380,80.034,80.082,80.330,80.380,Boron,B (mM),393.27,249.772,,,,2019-03-03 15:29:30,LIQ9768011,113298791,20uL HNO3,,
379,U1533,B,7,H,5,80.33,80.380,80.034,80.082,80.330,80.380,Barium,Ba (µM),rejected,230.424,,,,2019-03-03 15:29:30,LIQ9768011,113298791,20uL HNO3,,
379,U1533,B,7,H,5,80.33,80.380,80.034,80.082,80.330,80.380,Barium,Ba (µM),0.79,455.403,,,,2019-03-03 15:29:30,LIQ9768011,113298791,20uL HNO3,,
379,U1533,B,7,H,5,80.33,80.380,80.034,80.082,80.330,80.380,Calcium,Ca (mM),15.79,315.887,,,,2019-03-03 15:29:30,LIQ9768011,113298791,20uL HNO3,,
379,U1533,B,7,H,5,80.33,80.380,80.034,80.082,80.330,80.380,Calcium,Ca (mM),15.91,317.933,,,,2019-03-03 15:29:30,LIQ9768011,113298791,20uL HNO3,,
379,U1533,B,7,H,5,80.33,80.380,80.034,80.082,80.330,80.380,Calcium,Ca (mM),15.81,318.127,,,,2019-03-03 15:29:30,LIQ9768011,113298791,20uL HNO3,,
379,U1533,B,7,H,5,80.33,80.380,80.034,80.082,80.330,80.380,Iron,Fe (µM),14.54,238.204,,,,2019-03-03 15:29:30,LIQ9768011,113298791,20uL HNO3,,
379,U1533,B,7,H,5,80.33,80.380,80.034,80.082,80.330,80.380,Iron,Fe (µM),14.35,239.563,,,,2019-03-03 15:29:30,LIQ9768011,113298791,20uL HNO3,,
