Label_id,Text_id,Analysis,Date,Test_number,Replicate_count,aux_file_asman_id,aux_file_filename,calibration_valid,config_asman_id,config_filename,magnetic_susceptibility,ms_correction,ms_range,ms_units,observed_length,offset,run_asman_id,run_filename,timestamp
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:23:04,110017791,58,,,,,,17.00,,,,,145.00,,,2018-01-26 22:15:41
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:23:04,110017791,59,,,,,,26.67,,,,,147.50,,,2018-01-26 22:15:33
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,0,45598351,raw_ms2k-121_1801262211163_mspoint..csv,T,45192531,i_pi_ms.ini,36.00,1.0000,1.0,SI,0,0.00,45598371,OTHR52911601_20180126221116_CNTL.MSPOINT,2018-01-26 22:11:13
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,1,,,,,,15.00,,,,,2.50,,,2018-01-26 22:11:02
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,2,,,,,,19.00,,,,,5.00,,,2018-01-26 22:10:55
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,3,,,,,,20.00,,,,,7.50,,,2018-01-26 22:10:47
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,4,,,,,,22.00,,,,,10.00,,,2018-01-26 22:10:40
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,5,,,,,,21.33,,,,,12.50,,,2018-01-26 22:10:32
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,6,,,,,,19.33,,,,,15.00,,,2018-01-26 22:10:25
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,7,,,,,,23.00,,,,,17.50,,,2018-01-26 22:10:17
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,8,,,,,,13.00,,,,,20.00,,,2018-01-26 22:10:10
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,9,,,,,,28.00,,,,,22.50,,,2018-01-26 22:10:03
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,10,,,,,,17.00,,,,,25.00,,,2018-01-26 22:09:55
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,11,,,,,,15.67,,,,,27.50,,,2018-01-26 22:09:48
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,12,,,,,,16.00,,,,,30.00,,,2018-01-26 22:09:40
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,13,,,,,,7.00,,,,,32.50,,,2018-01-26 22:09:33
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,14,,,,,,9.67,,,,,35.00,,,2018-01-26 22:09:25
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,15,,,,,,13.00,,,,,37.50,,,2018-01-26 22:09:18
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,16,,,,,,38.00,,,,,40.00,,,2018-01-26 22:09:10
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,17,,,,,,28.33,,,,,42.50,,,2018-01-26 22:09:03
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,18,,,,,,15.67,,,,,45.00,,,2018-01-26 22:08:55
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,19,,,,,,18.33,,,,,47.50,,,2018-01-26 22:08:48
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,20,,,,,,18.00,,,,,50.00,,,2018-01-26 22:08:40
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,21,,,,,,30.00,,,,,52.50,,,2018-01-26 22:08:33
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,22,,,,,,18.67,,,,,55.00,,,2018-01-26 22:08:26
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,23,,,,,,17.00,,,,,57.50,,,2018-01-26 22:08:18
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,24,,,,,,20.00,,,,,60.00,,,2018-01-26 22:08:11
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,25,,,,,,23.00,,,,,62.50,,,2018-01-26 22:08:03
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,26,,,,,,21.00,,,,,65.00,,,2018-01-26 22:07:56
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,27,,,,,,24.33,,,,,67.50,,,2018-01-26 22:07:48
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,28,,,,,,16.67,,,,,70.00,,,2018-01-26 22:07:41
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,29,,,,,,28.00,,,,,72.50,,,2018-01-26 22:07:33
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,30,,,,,,21.33,,,,,75.00,,,2018-01-26 22:07:26
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,31,,,,,,21.00,,,,,77.50,,,2018-01-26 22:07:18
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,32,,,,,,20.33,,,,,80.00,,,2018-01-26 22:07:11
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,33,,,,,,19.00,,,,,82.50,,,2018-01-26 22:07:04
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,34,,,,,,27.67,,,,,85.00,,,2018-01-26 22:06:56
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,35,,,,,,19.33,,,,,87.50,,,2018-01-26 22:06:49
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,36,,,,,,20.33,,,,,90.00,,,2018-01-26 22:06:41
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,37,,,,,,20.00,,,,,92.50,,,2018-01-26 22:06:34
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,38,,,,,,23.00,,,,,95.00,,,2018-01-26 22:06:26
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,39,,,,,,15.67,,,,,97.50,,,2018-01-26 22:06:19
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,40,,,,,,12.00,,,,,100.00,,,2018-01-26 22:06:11
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,41,,,,,,18.33,,,,,102.50,,,2018-01-26 22:06:04
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,42,,,,,,14.00,,,,,105.00,,,2018-01-26 22:05:56
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,43,,,,,,16.33,,,,,107.50,,,2018-01-26 22:05:49
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,44,,,,,,15.67,,,,,110.00,,,2018-01-26 22:05:41
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,45,,,,,,14.67,,,,,112.50,,,2018-01-26 22:05:34
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,46,,,,,,33.00,,,,,115.00,,,2018-01-26 22:05:27
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,47,,,,,,17.67,,,,,117.50,,,2018-01-26 22:05:19
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,48,,,,,,14.00,,,,,120.00,,,2018-01-26 22:05:12
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,49,,,,,,15.00,,,,,122.50,,,2018-01-26 22:05:04
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,50,,,,,,15.00,,,,,125.00,,,2018-01-26 22:04:57
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,51,,,,,,21.67,,,,,127.50,,,2018-01-26 22:04:49
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,52,,,,,,14.33,,,,,130.00,,,2018-01-26 22:04:42
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,53,,,,,,14.00,,,,,132.50,,,2018-01-26 22:04:34
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,54,,,,,,17.00,,,,,135.00,,,2018-01-26 22:04:27
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,55,,,,,,16.33,,,,,137.50,,,2018-01-26 22:04:19
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:11:23,110017131,56,,,,,,17.33,,,,,140.00,,,2018-01-26 22:04:12
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,0,45598171,raw_ms2k-121_1801262159543_mspoint..csv,T,45192531,i_pi_ms.ini,36.33,1.0000,1.0,SI,0,0.00,45598191,OTHR52911601_20180126215954_CNTL.MSPOINT,2018-01-26 21:59:51
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,1,,,,,,15.00,,,,,2.50,,,2018-01-26 21:59:40
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,2,,,,,,47.67,,,,,5.00,,,2018-01-26 21:59:33
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,3,,,,,,26.00,,,,,7.50,,,2018-01-26 21:59:25
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,4,,,,,,22.00,,,,,10.00,,,2018-01-26 21:59:18
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,5,,,,,,19.00,,,,,12.50,,,2018-01-26 21:59:10
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,6,,,,,,17.33,,,,,15.00,,,2018-01-26 21:59:03
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,7,,,,,,16.33,,,,,17.50,,,2018-01-26 21:58:55
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,8,,,,,,23.33,,,,,20.00,,,2018-01-26 21:58:48
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,9,,,,,,16.00,,,,,22.50,,,2018-01-26 21:58:41
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,10,,,,,,16.33,,,,,25.00,,,2018-01-26 21:58:33
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,11,,,,,,59.33,,,,,27.50,,,2018-01-26 21:58:26
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,12,,,,,,17.00,,,,,30.00,,,2018-01-26 21:58:18
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,13,,,,,,17.00,,,,,32.50,,,2018-01-26 21:58:11
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,14,,,,,,17.00,,,,,35.00,,,2018-01-26 21:58:03
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,15,,,,,,23.00,,,,,37.50,,,2018-01-26 21:57:56
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,16,,,,,,13.67,,,,,40.00,,,2018-01-26 21:57:48
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,17,,,,,,17.67,,,,,42.50,,,2018-01-26 21:57:41
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,18,,,,,,16.33,,,,,45.00,,,2018-01-26 21:57:33
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,19,,,,,,18.33,,,,,47.50,,,2018-01-26 21:57:26
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,20,,,,,,20.00,,,,,50.00,,,2018-01-26 21:57:18
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,21,,,,,,17.33,,,,,52.50,,,2018-01-26 21:57:11
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,22,,,,,,13.33,,,,,55.00,,,2018-01-26 21:57:03
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,23,,,,,,23.67,,,,,57.50,,,2018-01-26 21:56:56
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,24,,,,,,19.00,,,,,60.00,,,2018-01-26 21:56:48
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,25,,,,,,22.00,,,,,62.50,,,2018-01-26 21:56:41
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,26,,,,,,20.00,,,,,65.00,,,2018-01-26 21:56:33
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,27,,,,,,19.33,,,,,67.50,,,2018-01-26 21:56:26
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,28,,,,,,21.00,,,,,70.00,,,2018-01-26 21:56:19
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,29,,,,,,20.33,,,,,72.50,,,2018-01-26 21:56:11
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,30,,,,,,19.33,,,,,75.00,,,2018-01-26 21:56:04
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,31,,,,,,20.33,,,,,77.50,,,2018-01-26 21:55:56
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,32,,,,,,21.00,,,,,80.00,,,2018-01-26 21:55:49
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,33,,,,,,25.00,,,,,82.50,,,2018-01-26 21:55:41
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,34,,,,,,20.33,,,,,85.00,,,2018-01-26 21:55:34
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,35,,,,,,36.00,,,,,87.50,,,2018-01-26 21:55:26
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,36,,,,,,20.00,,,,,90.00,,,2018-01-26 21:55:19
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,37,,,,,,21.00,,,,,92.50,,,2018-01-26 21:55:11
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,38,,,,,,21.67,,,,,95.00,,,2018-01-26 21:55:04
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,39,,,,,,25.00,,,,,97.50,,,2018-01-26 21:54:56
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,40,,,,,,23.67,,,,,100.00,,,2018-01-26 21:54:49
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,41,,,,,,23.67,,,,,102.50,,,2018-01-26 21:54:41
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,42,,,,,,25.00,,,,,105.00,,,2018-01-26 21:54:34
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,43,,,,,,39.33,,,,,107.50,,,2018-01-26 21:54:26
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,44,,,,,,22.00,,,,,110.00,,,2018-01-26 21:54:19
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,45,,,,,,36.00,,,,,112.50,,,2018-01-26 21:54:11
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,46,,,,,,20.33,,,,,115.00,,,2018-01-26 21:54:04
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,47,,,,,,19.00,,,,,117.50,,,2018-01-26 21:53:57
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,48,,,,,,21.00,,,,,120.00,,,2018-01-26 21:53:49
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,49,,,,,,21.00,,,,,122.50,,,2018-01-26 21:53:42
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,50,,,,,,21.67,,,,,125.00,,,2018-01-26 21:53:34
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,51,,,,,,18.67,,,,,127.50,,,2018-01-26 21:53:27
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,52,,,,,,20.00,,,,,130.00,,,2018-01-26 21:53:19
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,53,,,,,,19.67,,,,,132.50,,,2018-01-26 21:53:12
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,54,,,,,,19.00,,,,,135.00,,,2018-01-26 21:53:04
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 04:00:04,110017051,55,,,,,,22.00,,,,,137.50,,,2018-01-26 21:52:57
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,0,45597671,raw_ms2k-121_1801262149473_mspoint..csv,T,45192531,i_pi_ms.ini,37.67,1.0000,1.0,SI,0,0.00,45597691,OTHR52911601_20180126214947_CNTL.MSPOINT,2018-01-26 21:49:44
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,1,,,,,,17.00,,,,,2.50,,,2018-01-26 21:49:34
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,2,,,,,,25.00,,,,,5.00,,,2018-01-26 21:49:26
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,3,,,,,,21.00,,,,,7.50,,,2018-01-26 21:49:19
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,4,,,,,,21.00,,,,,10.00,,,2018-01-26 21:49:11
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,5,,,,,,6.33,,,,,12.50,,,2018-01-26 21:49:04
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,6,,,,,,12.67,,,,,15.00,,,2018-01-26 21:48:56
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,7,,,,,,17.67,,,,,17.50,,,2018-01-26 21:48:49
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,8,,,,,,27.33,,,,,20.00,,,2018-01-26 21:48:42
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,9,,,,,,19.67,,,,,22.50,,,2018-01-26 21:48:34
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,10,,,,,,19.33,,,,,25.00,,,2018-01-26 21:48:27
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,11,,,,,,22.33,,,,,27.50,,,2018-01-26 21:48:19
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,12,,,,,,17.00,,,,,30.00,,,2018-01-26 21:48:12
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,13,,,,,,17.00,,,,,32.50,,,2018-01-26 21:48:04
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,14,,,,,,20.33,,,,,35.00,,,2018-01-26 21:47:57
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,15,,,,,,30.33,,,,,37.50,,,2018-01-26 21:47:49
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,16,,,,,,32.00,,,,,40.00,,,2018-01-26 21:47:42
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,17,,,,,,16.00,,,,,42.50,,,2018-01-26 21:47:34
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,18,,,,,,14.00,,,,,45.00,,,2018-01-26 21:47:27
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,19,,,,,,21.00,,,,,47.50,,,2018-01-26 21:47:19
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,20,,,,,,26.00,,,,,50.00,,,2018-01-26 21:47:12
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,21,,,,,,33.00,,,,,52.50,,,2018-01-26 21:47:04
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,22,,,,,,26.00,,,,,55.00,,,2018-01-26 21:46:57
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,23,,,,,,25.00,,,,,57.50,,,2018-01-26 21:46:49
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,24,,,,,,27.33,,,,,60.00,,,2018-01-26 21:46:42
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,25,,,,,,21.67,,,,,62.50,,,2018-01-26 21:46:35
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,26,,,,,,20.67,,,,,65.00,,,2018-01-26 21:46:27
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,27,,,,,,44.33,,,,,67.50,,,2018-01-26 21:46:20
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,28,,,,,,29.00,,,,,70.00,,,2018-01-26 21:46:12
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,29,,,,,,21.00,,,,,72.50,,,2018-01-26 21:46:05
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,30,,,,,,11.67,,,,,75.00,,,2018-01-26 21:45:57
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,31,,,,,,29.00,,,,,77.50,,,2018-01-26 21:45:50
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,32,,,,,,27.67,,,,,80.00,,,2018-01-26 21:45:42
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,33,,,,,,18.00,,,,,82.50,,,2018-01-26 21:45:35
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,34,,,,,,21.33,,,,,85.00,,,2018-01-26 21:45:27
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,35,,,,,,17.00,,,,,87.50,,,2018-01-26 21:45:20
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,36,,,,,,19.33,,,,,90.00,,,2018-01-26 21:45:12
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,37,,,,,,19.67,,,,,92.50,,,2018-01-26 21:45:05
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,38,,,,,,19.00,,,,,95.00,,,2018-01-26 21:44:57
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,39,,,,,,32.67,,,,,97.50,,,2018-01-26 21:44:50
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,40,,,,,,18.00,,,,,100.00,,,2018-01-26 21:44:42
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,41,,,,,,19.00,,,,,102.50,,,2018-01-26 21:44:35
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,42,,,,,,29.00,,,,,105.00,,,2018-01-26 21:44:28
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,43,,,,,,19.00,,,,,107.50,,,2018-01-26 21:44:20
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,44,,,,,,30.00,,,,,110.00,,,2018-01-26 21:44:13
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,45,,,,,,12.00,,,,,112.50,,,2018-01-26 21:44:05
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,46,,,,,,34.00,,,,,115.00,,,2018-01-26 21:43:58
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,47,,,,,,19.00,,,,,117.50,,,2018-01-26 21:43:50
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,48,,,,,,20.33,,,,,120.00,,,2018-01-26 21:43:43
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,49,,,,,,18.67,,,,,122.50,,,2018-01-26 21:43:35
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,50,,,,,,17.00,,,,,125.00,,,2018-01-26 21:43:28
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,51,,,,,,18.67,,,,,127.50,,,2018-01-26 21:43:20
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,52,,,,,,18.00,,,,,130.00,,,2018-01-26 21:43:13
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,53,,,,,,18.33,,,,,132.50,,,2018-01-26 21:43:06
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,54,,,,,,31.67,,,,,135.00,,,2018-01-26 21:42:58
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,55,,,,,,18.33,,,,,137.50,,,2018-01-26 21:42:51
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:49:53,110016851,56,,,,,,17.00,,,,,140.00,,,2018-01-26 21:42:43
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:17:08,110016121,0,45595051,raw_ms2k-121_1801262117013_mspoint..csv,T,45192531,i_pi_ms.ini,39.00,1.0000,1.0,SI,0,0.00,45595091,OTHR52911601_20180126211701_CNTL.MSPOINT,2018-01-26 21:16:58
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:17:08,110016121,1,,,,,,12.00,,,,,2.50,,,2018-01-26 21:16:47
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:17:08,110016121,2,,,,,,21.67,,,,,5.00,,,2018-01-26 21:16:40
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:17:08,110016121,3,,,,,,20.67,,,,,7.50,,,2018-01-26 21:16:32
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:17:08,110016121,4,,,,,,16.00,,,,,10.00,,,2018-01-26 21:16:25
STND-MS2K-121,OTHR52911601,MSPOINT,2018-01-27 03:17:08,110016121,5,,,,,,25.00,,,,,12.50,,,2018-01-26 21:16:17
