Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),Depth CCSF-379-U1533-ABCD-20191030 (m),Magnetic susceptibility (SI x 10^-5),Configuration filename,Run filename,Auxiliary file filename,Instrument,Instrument group,Timestamp (UTC),Text ID,Test No.,Sample comments,Test comments,Result comments
379,U1533,A,3,H,CC,A,10.0,28.79,28.282,34.520,78.00,,,,,SHMSL,2019-02-26 20:05:47,SHLF9764201,113101701,,,
379,U1533,A,3,H,CC,A,12.0,28.81,28.301,34.540,73.00,,,,,SHMSL,2019-02-26 20:05:47,SHLF9764201,113101701,,,
379,U1533,A,3,H,CC,A,14.0,28.83,28.320,34.560,67.67,,,,,SHMSL,2019-02-26 20:05:47,SHLF9764201,113101701,,,
379,U1533,A,3,H,CC,A,16.0,28.85,28.339,34.580,60.00,,,,,SHMSL,2019-02-26 20:05:47,SHLF9764201,113101701,,,
379,U1533,A,3,H,CC,A,18.0,28.87,28.358,34.600,18.00,,,,,SHMSL,2019-02-26 20:05:47,SHLF9764201,113101701,,,
379,U1533,A,3,H,CC,A,20.0,28.89,28.377,34.620,60.67,,,,,SHMSL,2019-02-26 20:05:47,SHLF9764201,113101701,,,
379,U1533,A,3,H,CC,A,22.0,28.91,28.396,34.640,72.00,,,,,SHMSL,2019-02-26 20:05:47,SHLF9764201,113101701,,,
379,U1533,A,3,H,CC,A,24.0,28.93,28.415,34.660,69.00,,,,,SHMSL,2019-02-26 20:05:47,SHLF9764201,113101701,,,
379,U1533,A,3,H,CC,A,26.0,28.95,28.434,34.680,65.33,,,,,SHMSL,2019-02-26 20:05:47,SHLF9764201,113101701,,,
379,U1533,A,3,H,CC,A,28.0,28.97,28.453,34.700,8.00,,,,,SHMSL,2019-02-26 20:05:47,SHLF9764201,113101701,,,
379,U1533,A,3,H,CC,A,30.0,28.99,28.472,34.720,-0.33,,,,,SHMSL,2019-02-26 20:05:47,SHLF9764201,113101701,,,
