Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),Depth CCSF-379-U1533-ABCD-20191030 (m),Magnetic susceptibility (SI x 10^-5),Configuration filename,Run filename,Auxiliary file filename,Instrument,Instrument group,Timestamp (UTC),Text ID,Test No.,Sample comments,Test comments,Result comments
379,U1533,D,4,H,2,A,30.0,22.8,22.800,30.580,39.67,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,32.0,22.82,22.820,30.600,41.00,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,34.0,22.84,22.840,30.620,36.67,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,36.0,22.86,22.860,30.640,35.00,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,38.0,22.88,22.880,30.660,34.00,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,40.0,22.9,22.900,30.680,35.00,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,42.0,22.92,22.920,30.700,34.67,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,44.0,22.94,22.940,30.720,35.00,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,46.0,22.96,22.960,30.740,34.00,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,48.0,22.98,22.980,30.760,37.33,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,50.0,23,23.000,30.780,42.00,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,52.0,23.02,23.020,30.800,38.00,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,54.0,23.04,23.040,30.820,38.00,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,56.0,23.06,23.060,30.840,39.00,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,58.0,23.08,23.080,30.860,40.67,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,60.0,23.1,23.100,30.880,41.67,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,62.0,23.12,23.120,30.900,44.00,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,64.0,23.14,23.140,30.920,45.67,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,66.0,23.16,23.160,30.940,47.00,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,68.0,23.18,23.180,30.960,65.33,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,70.0,23.2,23.200,30.980,52.00,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,72.0,23.22,23.220,31.000,53.33,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,74.0,23.24,23.240,31.020,57.00,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,76.0,23.26,23.260,31.040,57.67,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,78.0,23.28,23.280,31.060,57.00,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,80.0,23.3,23.300,31.080,59.00,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,82.0,23.32,23.320,31.100,60.67,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,84.0,23.34,23.340,31.120,59.00,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,86.0,23.36,23.360,31.140,55.00,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,88.0,23.38,23.380,31.160,52.00,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,90.0,23.4,23.400,31.180,46.33,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,92.0,23.42,23.420,31.200,41.33,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,94.0,23.44,23.440,31.220,42.67,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,96.0,23.46,23.460,31.240,39.67,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,98.0,23.48,23.480,31.260,25.33,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,100.0,23.5,23.500,31.280,40.00,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,102.0,23.52,23.520,31.300,41.00,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,104.0,23.54,23.540,31.320,44.00,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,106.0,23.56,23.560,31.340,43.00,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,108.0,23.58,23.580,31.360,45.33,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,110.0,23.6,23.600,31.380,51.67,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,112.0,23.62,23.620,31.400,48.33,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,114.0,23.64,23.640,31.420,49.67,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,116.0,23.66,23.660,31.440,53.67,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,118.0,23.68,23.680,31.460,52.33,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,120.0,23.7,23.700,31.480,75.00,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,122.0,23.72,23.720,31.500,84.67,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,124.0,23.74,23.740,31.520,75.33,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,126.0,23.76,23.760,31.540,86.00,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,128.0,23.78,23.780,31.560,123.00,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,130.0,23.8,23.800,31.580,144.67,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,132.0,23.82,23.820,31.600,84.33,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,134.0,23.84,23.840,31.620,70.00,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,136.0,23.86,23.860,31.640,80.00,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,138.0,23.88,23.880,31.660,74.67,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,140.0,23.9,23.900,31.680,76.00,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,142.0,23.92,23.920,31.700,78.67,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,144.0,23.94,23.940,31.720,75.67,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,146.0,23.96,23.960,31.740,70.00,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,2,A,148.0,23.98,23.980,31.760,66.67,,,,,SHMSL,2019-03-01 11:00:07,SHLF9779241,113202311,,,
379,U1533,D,4,H,3,A,2.0,24.03,24.030,31.810,9.00,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48431931-379-U1533D-4H-3-A_20190301051244.MSPOINT,379-MSPOINT-48431911-raw_379-u1533d-4h-3-a_1903010512443_mspoint..csv,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,4.0,24.05,24.050,31.830,64.67,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,6.0,24.07,24.070,31.850,64.00,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,8.0,24.09,24.090,31.870,61.33,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,10.0,24.11,24.110,31.890,62.00,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,12.0,24.13,24.130,31.910,58.67,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,14.0,24.15,24.150,31.930,59.00,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,16.0,24.17,24.170,31.950,55.67,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,18.0,24.19,24.190,31.970,63.67,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,20.0,24.21,24.210,31.990,65.00,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,22.0,24.23,24.230,32.010,75.00,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,24.0,24.25,24.250,32.030,73.67,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,26.0,24.27,24.270,32.050,76.00,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,28.0,24.29,24.290,32.070,74.00,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,30.0,24.31,24.310,32.090,73.33,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,32.0,24.33,24.330,32.110,75.00,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,34.0,24.35,24.350,32.130,72.00,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,36.0,24.37,24.370,32.150,71.00,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,38.0,24.39,24.390,32.170,65.67,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,40.0,24.41,24.410,32.190,65.67,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,42.0,24.43,24.430,32.210,59.33,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,44.0,24.45,24.450,32.230,58.00,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,46.0,24.47,24.470,32.250,54.33,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,48.0,24.49,24.490,32.270,55.33,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,50.0,24.51,24.510,32.290,56.33,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,52.0,24.53,24.530,32.310,56.00,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,54.0,24.55,24.550,32.330,56.67,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,56.0,24.57,24.570,32.350,58.33,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,58.0,24.59,24.590,32.370,60.33,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,60.0,24.61,24.610,32.390,64.33,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,62.0,24.63,24.630,32.410,65.33,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,64.0,24.65,24.650,32.430,77.67,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,66.0,24.67,24.670,32.450,80.00,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,68.0,24.69,24.690,32.470,85.00,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,70.0,24.71,24.710,32.490,79.67,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,72.0,24.73,24.730,32.510,72.00,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,74.0,24.75,24.750,32.530,71.33,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,76.0,24.77,24.770,32.550,95.00,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,78.0,24.79,24.790,32.570,111.00,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,80.0,24.81,24.810,32.590,114.33,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,82.0,24.83,24.830,32.610,106.33,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,84.0,24.85,24.850,32.630,72.33,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,86.0,24.87,24.870,32.650,64.33,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,88.0,24.89,24.890,32.670,61.00,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,90.0,24.91,24.910,32.690,57.67,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,92.0,24.93,24.930,32.710,54.00,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,94.0,24.95,24.950,32.730,50.00,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,96.0,24.97,24.970,32.750,52.33,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,98.0,24.99,24.990,32.770,50.00,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,100.0,25.01,25.010,32.790,46.00,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,102.0,25.03,25.030,32.810,41.67,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,104.0,25.05,25.050,32.830,42.33,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,106.0,25.07,25.070,32.850,43.00,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,108.0,25.09,25.090,32.870,42.33,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,110.0,25.11,25.110,32.890,41.33,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,112.0,25.13,25.130,32.910,41.33,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,114.0,25.15,25.150,32.930,41.33,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,116.0,25.17,25.170,32.950,43.33,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,118.0,25.19,25.190,32.970,44.00,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,120.0,25.21,25.210,32.990,47.33,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,122.0,25.23,25.230,33.010,47.33,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,124.0,25.25,25.250,33.030,49.00,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,126.0,25.27,25.270,33.050,51.00,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,128.0,25.29,25.290,33.070,54.00,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,130.0,25.31,25.310,33.090,54.00,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,132.0,25.33,25.330,33.110,55.00,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,134.0,25.35,25.350,33.130,52.33,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,136.0,25.37,25.370,33.150,52.00,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,138.0,25.39,25.390,33.170,54.33,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,140.0,25.41,25.410,33.190,52.33,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,142.0,25.43,25.430,33.210,55.00,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,144.0,25.45,25.450,33.230,57.67,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,146.0,25.47,25.470,33.250,59.00,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,3,A,148.0,25.49,25.490,33.270,61.67,,,,,SHMSL,2019-03-01 11:12:44,SHLF9779271,113203041,,,
379,U1533,D,4,H,4,A,2.0,25.54,25.540,33.320,21.33,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48432501-379-U1533D-4H-4-A_20190301052956.MSPOINT,379-MSPOINT-48432481-raw_379-u1533d-4h-4-a_1903010529563_mspoint..csv,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,4.0,25.56,25.560,33.340,68.00,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,6.0,25.58,25.580,33.360,68.00,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,8.0,25.6,25.600,33.380,68.33,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,10.0,25.62,25.620,33.400,68.67,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,12.0,25.64,25.640,33.420,68.67,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,14.0,25.66,25.660,33.440,79.67,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,16.0,25.68,25.680,33.460,77.33,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,18.0,25.7,25.700,33.480,77.67,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,20.0,25.72,25.720,33.500,87.67,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,22.0,25.74,25.740,33.520,73.00,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,24.0,25.76,25.760,33.540,74.00,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,26.0,25.78,25.780,33.560,90.00,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,28.0,25.8,25.800,33.580,84.33,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,30.0,25.82,25.820,33.600,86.00,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,32.0,25.84,25.840,33.620,81.00,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,34.0,25.86,25.860,33.640,74.00,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,36.0,25.88,25.880,33.660,76.67,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,38.0,25.9,25.900,33.680,69.33,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,40.0,25.92,25.920,33.700,82.67,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,42.0,25.94,25.940,33.720,99.67,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,44.0,25.96,25.960,33.740,121.67,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,46.0,25.98,25.980,33.760,165.33,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,48.0,26,26.000,33.780,83.00,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,50.0,26.02,26.020,33.800,103.67,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,52.0,26.04,26.040,33.820,107.67,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,54.0,26.06,26.060,33.840,106.33,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,56.0,26.08,26.080,33.860,99.33,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,58.0,26.1,26.100,33.880,83.00,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,60.0,26.12,26.120,33.900,75.67,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,62.0,26.14,26.140,33.920,72.00,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,64.0,26.16,26.160,33.940,70.33,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,66.0,26.18,26.180,33.960,68.67,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,68.0,26.2,26.200,33.980,65.00,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,70.0,26.22,26.220,34.000,61.00,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,72.0,26.24,26.240,34.020,59.67,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,74.0,26.26,26.260,34.040,52.33,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,76.0,26.28,26.280,34.060,46.33,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,78.0,26.3,26.300,34.080,45.00,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,80.0,26.32,26.320,34.100,43.33,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,82.0,26.34,26.340,34.120,44.33,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,84.0,26.36,26.360,34.140,44.33,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,86.0,26.38,26.380,34.160,43.67,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,88.0,26.4,26.400,34.180,45.33,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,90.0,26.42,26.420,34.200,46.33,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,92.0,26.44,26.440,34.220,47.00,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,94.0,26.46,26.460,34.240,49.00,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,96.0,26.48,26.480,34.260,52.33,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,98.0,26.5,26.500,34.280,56.00,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
379,U1533,D,4,H,4,A,100.0,26.52,26.520,34.300,64.67,,,,,SHMSL,2019-03-01 11:29:56,SHLF9779301,113203511,,,
